,transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
77201,2016,Igor Coronado,Floriana,Premier League,Trapani,Serie B,162000.0,990000,Midfielder,1992,24
77250,2016,Roi Kehat,Austria Vienna,Bundesliga,Maccabi Haifa,Ligat ha'Al,900000.0,900000,Midfielder,1992,24
77252,2016,Szabolcs Huszti,E. Frankfurt,Bundesliga,CC Yatai,Super League,900000.0,900000,Midfielder,1983,33
77256,2016,Jamel Saihi,Montpellier,Ligue 1,SCO Angers,Ligue 1,720000.0,900000,Midfielder,1987,29
77257,2016,Hajime Hosogai,Hertha BSC,Bundesliga,VfB Stuttgart,2. Bundesliga,630000.0,900000,Midfielder,1986,30
77263,2016,Rafal Wolski,Fiorentina,Serie A,Lechia Gdansk,Ekstraklasa,450000.0,900000,Midfielder,1993,23
77266,2016,Jens Hegeler,Hertha BSC,Bundesliga,Bristol City,Championship,270000.0,900000,Midfielder,1988,28
77361,2016,Benno Schmitz,RB Salzburg,Bundesliga,RB Leipzig,Bundesliga,720000.0,810000,Defender,1995,21
77422,2016,Luca Waldschmidt,E. Frankfurt,Bundesliga,Hamburger SV,Bundesliga,1000000.0,900000,Forward,1996,20
77485,2016,Tarik Elyounoussi,TSG Hoffenheim,Bundesliga,Olympiacos,Super League,900000.0,1000000,Forward,1988,28
77490,2016,Philipp Hosiner,Stade Rennais,Ligue 1,Union Berlin,2. Bundesliga,450000.0,1000000,Forward,1989,27
77511,2016,Mihai Balasa,AS Roma,Serie A,Steaua Bukarest,Liga 1 - Championship group,450000.0,720000,Defender,1995,21
77516,2016,Arnold Bouka Moutou,SCO Angers,Ligue 1,Dijon,Ligue 1,360000.0,720000,Defender,1989,27
77563,2016,Lukas Jutkiewicz,Burnley,Premier League,Birmingham,Championship,1000000.0,900000,Forward,1989,27
77564,2016,Bright Edomwonyi,Sturm Graz,Bundesliga,C. Rizespor,Süper Lig,1000000.0,675000,Forward,1994,22
77574,2016,Diego Capel,Genoa,Serie A,RSC Anderlecht,Jupiler Pro League,180000.0,1000000,Forward,1988,28
77707,2016,Marwan Mohsen,Ismaily,Premier League,El Ahly,Premier League,900000.0,540000,Forward,1989,27
77745,2016,Andrea Schiavone,Juventus,Serie A,Cesena,Serie B,450000.0,810000,Midfielder,1993,23
77746,2016,Marco Crimi,Bologna,Serie A,Carpi,Serie B,450000.0,810000,Midfielder,1990,26
77761,2016,Ruud Boymans,FC Utrecht,Eredivisie,Al-Shabab,UAE Gulf League,878000.0,900000,Forward,1989,27
77771,2016,Florian Jozefzoon,PSV Eindhoven,Eredivisie,Brentford,Championship,405000.0,900000,Defender,1991,25
77772,2016,Nikola Djurdjic,FC Augsburg,Bundesliga,Partizan,Super liga,360000.0,900000,Forward,1986,30
77775,2016,Hervin Ongenda,Paris SG,Ligue 1,PEC Zwolle,Eredivisie,270000.0,900000,Forward,1995,21
77776,2016,Anass Achahbar,Feyenoord,Eredivisie,PEC Zwolle,Eredivisie,270000.0,900000,Forward,1994,22
78281,2016,Mido Gaber,El Makasa,Premier League,El Ahly,Premier League,810000.0,225000,Forward,1992,24
78375,2016,Mahmoud El Wensh,Gaish,Premier League,Zamalek,Premier League,540000.0,270000,Defender,1995,21
78383,2016,Sheran Yeini,Vitesse,Eredivisie,M. Tel Aviv,Ligat ha'Al,360000.0,540000,Defender,1987,29
78445,2016,Alessandro Gazzi,Torino,Serie A,US Palermo,Serie A,630000.0,630000,Midfielder,1983,33
78448,2016,Nicolò Fazzi,Crotone,Serie A,Perugia,Serie B,630000.0,360000,Midfield,1995,21
78481,2016,Robbie Kruse,Bay. Leverkusen,Bundesliga,Liaoning FC,Super League,450000.0,720000,Forward,1988,28
78532,2016,Zoltán Stieber,Hamburger SV,Bundesliga,1.FC K'lautern,2. Bundesliga,225000.0,720000,Forward,1989,27
78535,2016,Sheraldo Becker,Ajax,Eredivisie,ADO Den Haag,Eredivisie,180000.0,720000,Defender,1995,21
78871,2016,Sascha Mölders,FC Augsburg,Bundesliga,1860 Munich,2. Bundesliga,135000.0,675000,Forward,1985,31
78895,2016,Cesare Bovo,Torino,Serie A,Pescara,Serie A,90000.0,450000,Defender,1983,33
78896,2016,Janek Sternberg,Werder Bremen,Bundesliga,Ferencváros,NB I.,90000.0,450000,Defender,1993,23
79189,2016,Samuel Tetteh,WAFA SC,Premier League,FC Liefering,Erste Liga,630000.0,-1,Forward,1996,20
79340,2016,Mohamad Haidar,Safa Beirut SC,Premier League,Al-Ahed,Premier League,477000.0,270000,Midfielder,1990,26
79388,2016,Julian Green,Bayern Munich ,Bundesliga,VfB Stuttgart,2. Bundesliga,270000.0,450000,Midfielder,1995,21
79391,2016,Shaun MacDonald,Bournemouth,Premier League,Wigan,Championship,261000.0,450000,Midfielder,1988,28
79473,2016,Stefano Pettinari,AS Roma,Serie A,Pescara,Serie A,360000.0,585000,Forward,1992,24
79611,2016,Hossam Paolo,Smouha,Premier League,Zamalek,Premier League,315000.0,540000,Forward,1984,32
79612,2016,Issiaka Ouédraogo,Wolfsberger AC,Bundesliga,Hatta Club,UAE Gulf League,270000.0,540000,Forward,1988,28
80011,2016,Mohamed Nasef,Enppi SC,Premier League,Zamalek,Premier League,270000.0,360000,Defender,1989,27
80021,2016,Rubén Peña,CD Leganés,LaLiga,SD Eibar,LaLiga,180000.0,360000,Defender,1991,25
80112,2016,Cheikhou Dieng,SKN St. Pölten,Bundesliga,Basaksehir,Süper Lig,450000.0,360000,Forward,1994,22
80433,2016,Philipp Malicsek,Admira Wacker,Bundesliga,Rapid Vienna,Bundesliga,360000.0,360000,Midfielder,1997,19
80447,2016,Lukas Fröde,Werder Bremen,Bundesliga,Würzb. Kickers,2. Bundesliga,180000.0,360000,Midfielder,1995,21
80448,2016,Nicolò Fazzi,Fiorentina,Serie A,Crotone,Serie A,180000.0,360000,Midfield,1995,21
80859,2016,Oliver Hüsing,Werder Bremen,Bundesliga,Ferencváros,NB I.,270000.0,315000,Defender,1993,23
81355,2016,Luca Parodi,Torino,Serie A,Feralpisalò,Lega Pro B,90000.0,293000,Defender,1995,21
81388,2016,Ahmed Refaat,Enppi SC,Premier League,Zamalek,Premier League,360000.0,270000,Forward,1993,23
81393,2016,Raffaele Palladino,Crotone,Serie A,Genoa,Serie A,225000.0,360000,Forward,1984,32
81410,2016,Robin van der Meer,Go Ahead Eagles,Eredivisie,FC Utrecht,Eredivisie,270000.0,135000,Defender,1995,21
81412,2016,Osama Ibrahim,Enppi SC,Premier League,Zamalek,Premier League,270000.0,225000,Defender,1993,23
81441,2016,Ahmed Gaafar,Petrojet,Premier League,Zamalek,Premier League,63000.0,360000,Forward,1986,30
81459,2016,Daniele Mignanelli,Pescara,Serie A,Ascoli,Serie B,153000.0,270000,Defender,1993,23
82311,2016,Rabih Ataya,Al-Ansar,Premier League,Zob Ahan,Persian Gulf Pro League,351000.0,23000,Defender,1989,27
82410,2016,Gianmario Comi,AC Milan,Serie A,Carpi,Serie B,270000.0,315000,Forward,1992,24
82790,2016,Hosny Fathi,El Makasa,Premier League,Zamalek,Premier League,225000.0,135000,Defender,1989,27
82796,2016,Sayed Farid,Entag El Harby,Premier League,Smouha,Premier League,45000.0,225000,Defender,1987,29
82976,2016,Soma Novothny,SSC Napoli,Serie A,Sint-Truiden,Jupiler Pro League,135000.0,270000,Forward,1994,22
83231,2016,Julian von Haacke,Werder Bremen,Bundesliga,NEC Nijmegen,Eredivisie,90000.0,225000,Midfielder,1994,22
83580,2016,Cyrille Bayala,El Dakhlia,Premier League,Sheriff,Divizia Nationala,63000.0,225000,Defender,1996,20
83581,2016,Francesco Di Mariano,AS Roma,Serie A,Novara,Serie B,209000.0,203000,Forward,1996,20
83586,2017,Wojciech Szczesny,Arsenal,Premier League,Juventus,Serie A,12000000.0,15000000,Goalkeeper,1990,27
83588,2017,Asmir Begovic,Chelsea,Premier League,Bournemouth,Premier League,10000000.0,7000000,Goalkeeper,1987,30
83589,2017,Steve Mandanda,Crystal Palace,Premier League,Marseille,Ligue 1,2000000.0,7000000,Goalkeeper,1985,32
83591,2017,Neto,Juventus,Serie A,Valencia,LaLiga,6000000.0,5000000,Goalkeeper,1989,28
83592,2017,Ron-Robert Zieler,Leicester,Premier League,VfB Stuttgart,Bundesliga,3000000.0,6000000,Goalkeeper,1989,28
83593,2017,Mathew Ryan,Valencia,LaLiga,Brighton,Premier League,5000000.0,3000000,Goalkeeper,1992,25
83594,2017,Darren Randolph,West Ham,Premier League,Middlesbrough,Championship,5000000.0,2000000,Goalkeeper,1987,30
83595,2017,Etrit Berisha,Lazio,Serie A,Atalanta,Serie A,4000000.0,4000000,Goalkeeper,1989,28
83597,2017,Diego Alves,Valencia,LaLiga,Flamengo,Série A,270000.0,4000000,Goalkeeper,1985,32
83599,2017,Ciprian Tatarusanu,Fiorentina,Serie A,FC Nantes,Ligue 1,2000000.0,3000000,Goalkeeper,1986,31
83600,2017,Rémy Riou,FC Nantes,Ligue 1,Alanyaspor,Süper Lig,900000.0,3000000,Goalkeeper,1987,30
83602,2017,Eloy Room,Vitesse,Eredivisie,PSV Eindhoven,Eredivisie,360000.0,3000000,Goalkeeper,1989,28
83609,2017,Virgil van Dijk,Southampton,Premier League,Liverpool,Premier League,76000000.0,27000000,Defender,1991,26
83610,2017,Aymeric Laporte,Athletic,LaLiga,Man City,Premier League,58000000.0,22000000,Defender,1994,23
83611,2017,Benjamin Mendy,Monaco,Ligue 1,Man City,Premier League,51000000.0,11000000,Defender,1994,23
83612,2017,Kyle Walker,Spurs,Premier League,Man City,Premier League,47000000.0,27000000,Defender,1990,27
83613,2017,Leonardo Bonucci,Juventus,Serie A,AC Milan,Serie A,37000000.0,40000000,Defender,1987,30
83615,2017,Antonio Rüdiger,AS Roma,Serie A,Chelsea,Premier League,31000000.0,22000000,Defender,1993,24
83617,2017,Milan Skriniar,Sampdoria,Serie A,Inter,Serie A,30000000.0,6000000,Defender,1995,22
83618,2017,Iñigo Martínez,Real Sociedad,LaLiga,Athletic,LaLiga,28000000.0,22000000,Defender,1991,26
83619,2017,Alessandro Bastoni,Atalanta,Serie A,Inter,Serie A,27000000.0,1000000,Defender,1999,18
83620,2017,Danilo,Real Madrid,LaLiga,Man City,Premier League,27000000.0,14000000,Defender,1991,26
83621,2017,Michael Keane,Burnley,Premier League,Everton,Premier League,25000000.0,16000000,Defender,1993,24
83622,2017,Mamadou Sakho,Liverpool,Premier League,Crystal Palace,Premier League,25000000.0,13000000,Defender,1990,27
83623,2017,Davinson Sánchez,Ajax,Eredivisie,Spurs,Premier League,37000000.0,22000000,Defender,1996,21
83624,2017,Serge Aurier,Paris SG,Ligue 1,Spurs,Premier League,22000000.0,13000000,Defender,1993,24
83625,2017,Davide Zappacosta,Torino,Serie A,Chelsea,Premier League,22000000.0,7000000,Defender,1992,25
83626,2017,Niklas Süle,TSG Hoffenheim,Bundesliga,Bayern Munich ,Bundesliga,18000000.0,22000000,Defender,1995,22
83627,2017,Juan Cuadrado,Chelsea,Premier League,Juventus,Serie A,18000000.0,22000000,Defender,1988,29
83628,2017,Andrea Conti,Atalanta,Serie A,AC Milan,Serie A,21000000.0,9000000,Defender,1994,23
83629,2017,Theo Hernández,Atlético Madrid,LaLiga,Real Madrid,LaLiga,21000000.0,13000000,Defender,1997,20
83630,2017,Nathan Aké,Chelsea,Premier League,Bournemouth,Premier League,20000000.0,7000000,Defender,1995,22
83632,2017,Dalbert,OGC Nice,Ligue 1,Inter,Serie A,18000000.0,4000000,Defender,1993,24
83633,2017,Nikola Maksimovic,Torino,Serie A,SSC Napoli,Serie A,18000000.0,9000000,Defender,1992,25
83634,2017,Philippe Coutinho,Liverpool,Premier League,FC Barcelona,LaLiga,130000000.0,81000000,Midfielder,1992,25
